concept_id;concept_uri;nb_instances;inference;comment
153;http://dbpedia.org/ontology/Theatre;2994;(no;inf)
153;http://dbpedia.org/ontology/Theatre;2994;(with;inf)
272;http://data.semanticweb.org/ns/swc/ontology#AcademicEvent;2906;(with;inf)
560;http://sw.opencyc.org/2008/06/10/concept/en/SetOrCollectionType;2812;(with;inf)
202;http://www.aktors.org/ontology/portal#Publishing-House;2760;(no;inf)
202;http://www.aktors.org/ontology/portal#Publishing-House;2760;(with;inf)
274;http://swat.cse.lehigh.edu/resources/onto/university.owl#University;2666;(no;inf)
274;http://swat.cse.lehigh.edu/resources/onto/university.owl#University;2666;(with;inf)
123;http://dbpedia.org/ontology/Restaurant;2633;(no;inf)
123;http://dbpedia.org/ontology/Restaurant;2633;(with;inf)
125;http://schema.org/Restaurant;2633;(no;inf)
125;http://schema.org/Restaurant;2633;(with;inf)
227;http://purl.org/dc/terms/Agent;2620;(with;inf)
512;http://sw.opencyc.org/2008/06/10/concept/en/ObjectType;2618;(no;inf)
212;http://moat-project.org/ns#Tag;2563;(with;inf)
12;http://www.holygoat.co.uk/owl/redwood/0.1/tags/Tagging;2501;(with;inf)
574;http://sw.opencyc.org/2008/06/10/concept/en/TemporalStuffType;2399;(no;inf)
212;http://moat-project.org/ns#Tag;2376;(no;inf)
12;http://www.holygoat.co.uk/owl/redwood/0.1/tags/Tagging;2364;(no;inf)
410;http://sw.opencyc.org/2008/06/10/concept/en/CollectionType;2353;(with;inf)
961;http://umbel.org/umbel/sc/Leader;2306;(no;inf)
961;http://umbel.org/umbel/sc/Leader;2306;(with;inf)
2;http://www.w3.org/2004/02/skos/core#ConceptScheme;2222;(with;inf)
2;http://www.w3.org/2004/02/skos/core#ConceptScheme;2145;(no;inf)
893;http://umbel.org/umbel/sc/Ground;2116;(no;inf)
893;http://umbel.org/umbel/sc/Ground;2116;(with;inf)
438;http://sw.opencyc.org/2008/06/10/concept/en/DurativeEventType;2013;(with;inf)
632;http://sw.opencyc.org/2008/06/10/concept/en/ApplicationProgram;1966;(with;inf)
28;http://www.ontologydesignpatterns.org/ont/d0.owl#Activity;1909;(no;inf)
28;http://www.ontologydesignpatterns.org/ont/d0.owl#Activity;1909;(with;inf)
14;http://counterterror.mindswap.org/2005/terrorism.owl#Event;1896;(with;inf)
905;http://umbel.org/umbel/sc/HistoricalNarrative;1866;(no;inf)
905;http://umbel.org/umbel/sc/HistoricalNarrative;1866;(with;inf)
374;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalTaxon;1852;(with;inf)
1074;http://sw.opencyc.org/2008/06/10/concept/en/Person;1837;(with;inf)
304;http://sw.opencyc.org/2008/06/10/concept/en/AnimalBodyPartType;1786;(with;inf)
39;http://dbpedia.org/ontology/Arena;1560;(no;inf)
39;http://dbpedia.org/ontology/Arena;1560;(with;inf)
394;http://sw.opencyc.org/2008/06/10/concept/en/CartographicFeatureType;1521;(with;inf)
229;http://purl.org/goodrelations/v1#Location;1492;(no;inf)
229;http://purl.org/goodrelations/v1#Location;1492;(with;inf)
230;http://purl.org/goodrelations/v1#LocationOfSalesOrServiceProvisioning;1456;(no;inf)
230;http://purl.org/goodrelations/v1#LocationOfSalesOrServiceProvisioning;1456;(with;inf)
183;http://purl.org/net/nknouf/ns/bibtex#Article;1396;(no;inf)
183;http://purl.org/net/nknouf/ns/bibtex#Article;1396;(with;inf)
49;http://dbpedia.org/ontology/Cave;1360;(no;inf)
49;http://dbpedia.org/ontology/Cave;1360;(with;inf)
855;http://umbel.org/umbel/sc/FictionalCharacter;1358;(no;inf)
855;http://umbel.org/umbel/sc/FictionalCharacter;1358;(with;inf)
638;http://sw.opencyc.org/2008/06/10/concept/en/Artist;1351;(with;inf)
842;http://sw.opencyc.org/2008/06/10/concept/en/Entertainer;1350;(with;inf)
616;http://sw.opencyc.org/2008/06/10/concept/en/Actor;1348;(with;inf)
186;http://lsdis.cs.uga.edu/projects/semdis/opus#Book;1335;(no;inf)
186;http://lsdis.cs.uga.edu/projects/semdis/opus#Book;1335;(with;inf)
1054;http://umbel.org/umbel/sc/Painting_ArtForm;1290;(no;inf)
1054;http://umbel.org/umbel/sc/Painting_ArtForm;1290;(with;inf)
185;http://purl.org/net/nknouf/ns/bibtex#Inproceedings;1289;(no;inf)
185;http://purl.org/net/nknouf/ns/bibtex#Inproceedings;1289;(with;inf)
716;http://purl.org/ontology/po/Broadcast;1260;(with;inf)
422;http://sw.opencyc.org/2008/06/10/concept/en/ConceptualWorkSeries;1235;(with;inf)
991;http://sw.opencyc.org/2008/06/10/concept/en/MediaSeriesProduct;1222;(with;inf)
1070;http://sw.opencyc.org/2008/06/10/concept/en/PeriodicalSeries;1206;(with;inf)
239;http://purl.org/net/opmv/ns#Agent;1198;(no;inf)
1107;http://umbel.org/umbel/sc/PublishedMaterial;1080;(no;inf)
1107;http://umbel.org/umbel/sc/PublishedMaterial;1080;(with;inf)
203;http://lsdis.cs.uga.edu/projects/semdis/opus#University;1067;(no;inf)
203;http://lsdis.cs.uga.edu/projects/semdis/opus#University;1067;(with;inf)
716;http://purl.org/ontology/po/Broadcast;1067;(no;inf)
1137;http://umbel.org/umbel/sc/River;1044;(no;inf)
1137;http://umbel.org/umbel/sc/River;1044;(with;inf)
362;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSpecies;1027;(no;inf)
362;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSpecies;1027;(with;inf)
573;http://umbel.org/umbel/ac/TemporalStuffType;971;(no;inf)
573;http://umbel.org/umbel/ac/TemporalStuffType;971;(with;inf)
827;http://umbel.org/umbel/sc/EducationalOrganization;956;(no;inf)
827;http://umbel.org/umbel/sc/EducationalOrganization;956;(with;inf)
1268;http://creativecommons.org/ns#Work;945;(no;inf)
1268;http://creativecommons.org/ns#Work;945;(with;inf)
257;http://www.w3.org/2003/01/geo/wgs84_pos#Feature;936;(no;inf)
257;http://www.w3.org/2003/01/geo/wgs84_pos#Feature;936;(with;inf)
1070;http://sw.opencyc.org/2008/06/10/concept/en/PeriodicalSeries;905;(no;inf)
649;http://umbel.org/umbel/sc/Athlete;892;(no;inf)
649;http://umbel.org/umbel/sc/Athlete;892;(with;inf)
511;http://umbel.org/umbel/ac/ObjectType;888;(no;inf)
511;http://umbel.org/umbel/ac/ObjectType;888;(with;inf)
1293;http://www.aktors.org/ontology/portal#Country;864;(no;inf)
1293;http://www.aktors.org/ontology/portal#Country;864;(with;inf)
187;http://purl.org/net/nknouf/ns/bibtex#Book;856;(no;inf)
187;http://purl.org/net/nknouf/ns/bibtex#Book;856;(with;inf)
659;http://umbel.org/umbel/sc/Automobile;839;(no;inf)
659;http://umbel.org/umbel/sc/Automobile;839;(with;inf)
917;http://umbel.org/umbel/sc/IndependentCountry;830;(no;inf)
917;http://umbel.org/umbel/sc/IndependentCountry;830;(with;inf)
939;http://umbel.org/umbel/sc/Island;817;(no;inf)
939;http://umbel.org/umbel/sc/Island;817;(with;inf)
744;http://sw.opencyc.org/2008/06/10/concept/en/ChemicalSubstanceType;800;(with;inf)
1344;http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/organization;799;(no;inf)
1344;http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/organization;799;(with;inf)
1051;http://sw.opencyc.org/2008/06/10/concept/en/Organization;781;(no;inf)
707;http://umbel.org/umbel/sc/BodyOfWater;768;(no;inf)
707;http://umbel.org/umbel/sc/BodyOfWater;768;(with;inf)
137;http://dbpedia.org/ontology/SkiArea;761;(no;inf)
137;http://dbpedia.org/ontology/SkiArea;761;(with;inf)
222;http://www.geonames.org/ontology#Country;760;(no;inf)
222;http://www.geonames.org/ontology#Country;760;(with;inf)
1147;http://umbel.org/umbel/sc/SchoolInstitution;759;(no;inf)
1147;http://umbel.org/umbel/sc/SchoolInstitution;759;(with;inf)
227;http://purl.org/dc/terms/Agent;750;(no;inf)
46;http://dbpedia.org/ontology/Canal;726;(no;inf)
46;http://dbpedia.org/ontology/Canal;726;(with;inf)
571;http://umbel.org/umbel/ac/TemporalObjectType;725;(no;inf)
571;http://umbel.org/umbel/ac/TemporalObjectType;725;(with;inf)
1290;http://www.daml.org/2001/09/countries/iso-3166-ont#Country;722;(no;inf)
1290;http://www.daml.org/2001/09/countries/iso-3166-ont#Country;722;(with;inf)
949;http://umbel.org/umbel/sc/LandTopographicalFeature;717;(no;inf)
949;http://umbel.org/umbel/sc/LandTopographicalFeature;717;(with;inf)
48;http://schema.org/Canal;716;(no;inf)
48;http://schema.org/Canal;716;(with;inf)
1299;http://www.daml.org/2001/10/agenda/agenda-ont#Speaker;661;(no;inf)
1299;http://www.daml.org/2001/10/agenda/agenda-ont#Speaker;661;(with;inf)
763;http://sw.opencyc.org/2008/06/10/concept/en/CommercialOrganization;651;(with;inf)
138;http://schema.org/SkiResort;650;(no;inf)
138;http://schema.org/SkiResort;650;(with;inf)
398;http://sw.opencyc.org/2008/06/10/concept/en/ChemicalCompoundTypeByChemicalSpecies;637;(with;inf)
1113;http://umbel.org/umbel/sc/RailroadStation;634;(no;inf)
1113;http://umbel.org/umbel/sc/RailroadStation;634;(with;inf)
1181;http://umbel.org/umbel/sc/SportsCoach;630;(no;inf)
1181;http://umbel.org/umbel/sc/SportsCoach;630;(with;inf)
1104;http://sw.opencyc.org/2008/06/10/concept/en/Province;626;(with;inf)
947;http://umbel.org/umbel/sc/Lake;611;(no;inf)
947;http://umbel.org/umbel/sc/Lake;611;(with;inf)
1276;http://www.articlestoreprint.net:8080/vocab/resource/Tag;609;(no;inf)
1276;http://www.articlestoreprint.net:8080/vocab/resource/Tag;609;(with;inf)
1340;http://www.w3.org/ns/org#Organization;607;(no;inf)
703;http://umbel.org/umbel/sc/Bird;600;(no;inf)
703;http://umbel.org/umbel/sc/Bird;600;(with;inf)
1271;http://www.aktors.org/ontology/portal#PhD-Student;595;(no;inf)
1271;http://www.aktors.org/ontology/portal#PhD-Student;595;(with;inf)
1104;http://sw.opencyc.org/2008/06/10/concept/en/Province;593;(no;inf)
242;http://purl.org/net/rss1.1#item;590;(no;inf)
242;http://purl.org/net/rss1.1#item;590;(with;inf)
639;http://umbel.org/umbel/sc/Association;582;(no;inf)
639;http://umbel.org/umbel/sc/Association;582;(with;inf)
398;http://sw.opencyc.org/2008/06/10/concept/en/ChemicalCompoundTypeByChemicalSpecies;560;(no;inf)
616;http://sw.opencyc.org/2008/06/10/concept/en/Actor;557;(no;inf)
223;http://purl.obolibrary.org/obo/UBERON_0002049;541;(no;inf)
223;http://purl.obolibrary.org/obo/UBERON_0002049;541;(with;inf)
224;http://purl.obolibrary.org/obo/UBERON_0002203;541;(no;inf)
224;http://purl.obolibrary.org/obo/UBERON_0002203;541;(with;inf)
1189;http://umbel.org/umbel/sc/Stadium;536;(no;inf)
1189;http://umbel.org/umbel/sc/Stadium;536;(with;inf)
1314;http://www.lingvoj.org/ontology#Lingvo;522;(no;inf)
1314;http://www.lingvoj.org/ontology#Lingvo;522;(with;inf)
1260;http://creativecommons.org/ns#License;518;(no;inf)
1260;http://creativecommons.org/ns#License;518;(with;inf)
130;http://dbpedia.org/ontology/Sculpture;513;(no;inf)
130;http://dbpedia.org/ontology/Sculpture;513;(with;inf)
131;http://schema.org/Sculpture;513;(no;inf)
131;http://schema.org/Sculpture;513;(with;inf)
475;http://umbel.org/umbel/ac/Individual;511;(no;inf)
475;http://umbel.org/umbel/ac/Individual;511;(with;inf)
322;http://sw.opencyc.org/2008/06/10/concept/en/Artifact;505;(with;inf)
273;http://swat.cse.lehigh.edu/resources/onto/aigp.owl#University;495;(no;inf)
273;http://swat.cse.lehigh.edu/resources/onto/aigp.owl#University;495;(with;inf)
858;http://sw.opencyc.org/2008/06/10/concept/en/FieldOfStudy;495;(with;inf)
857;http://umbel.org/umbel/sc/FieldOfStudy;474;(no;inf)
857;http://umbel.org/umbel/sc/FieldOfStudy;474;(with;inf)
980;http://umbel.org/umbel/sc/ManufacturingOrganization;470;(no;inf)
980;http://umbel.org/umbel/sc/ManufacturingOrganization;470;(with;inf)
1006;http://umbel.org/umbel/sc/Minister;430;(no;inf)
1006;http://umbel.org/umbel/sc/Minister;430;(with;inf)
720;http://sw.opencyc.org/2008/06/10/concept/en/Business;417;(with;inf)
1079;http://umbel.org/umbel/sc/PhysicalDevice;409;(no;inf)
1079;http://umbel.org/umbel/sc/PhysicalDevice;409;(with;inf)
1300;http://www.daml.org/researchers-ont#Person;402;(no;inf)
1300;http://www.daml.org/researchers-ont#Person;402;(with;inf)
1295;http://www.daml.org/2001/09/countries/fips-10-4-ont#Country;395;(with;inf)
1295;http://www.daml.org/2001/09/countries/fips-10-4-ont#Country;391;(no;inf)
978;http://umbel.org/umbel/sc/Mammal;386;(no;inf)
978;http://umbel.org/umbel/sc/Mammal;386;(with;inf)
544;http://sw.opencyc.org/2008/06/10/concept/en/ProcessType;376;(with;inf)
544;http://sw.opencyc.org/2008/06/10/concept/en/ProcessType;375;(no;inf)
1080;http://sw.opencyc.org/2008/06/10/concept/en/PhysicalDevice;373;(with;inf)
7;http://bio2rdf.org/uniprot_resource:Taxon;363;(no;inf)
7;http://bio2rdf.org/uniprot_resource:Taxon;363;(with;inf)
1153;http://umbel.org/umbel/sc/Sculpture;363;(no;inf)
1153;http://umbel.org/umbel/sc/Sculpture;363;(with;inf)
1274;http://swrc.ontoware.org/ontology#Project;360;(with;inf)
57;http://dbpedia.org/ontology/College;355;(no;inf)
57;http://dbpedia.org/ontology/College;355;(with;inf)
853;http://umbel.org/umbel/sc/FamousHuman;352;(no;inf)
853;http://umbel.org/umbel/sc/FamousHuman;352;(with;inf)
1095;http://umbel.org/umbel/sc/PoliticalParty;351;(no;inf)
1095;http://umbel.org/umbel/sc/PoliticalParty;351;(with;inf)
1056;http://umbel.org/umbel/sc/Park;347;(no;inf)
1056;http://umbel.org/umbel/sc/Park;347;(with;inf)
524;http://sw.opencyc.org/2008/06/10/concept/en/OrganizationType;344;(with;inf)
1274;http://swrc.ontoware.org/ontology#Project;344;(no;inf)
370;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSubspecies;343;(with;inf)
132;http://dbpedia.org/ontology/Sea;339;(no;inf)
132;http://dbpedia.org/ontology/Sea;339;(with;inf)
133;http://schema.org/SeaBodyOfWater;339;(no;inf)
133;http://schema.org/SeaBodyOfWater;339;(with;inf)
210;http://oiled.man.example.net/test#Unsatisfiable;336;(no;inf)
210;http://oiled.man.example.net/test#Unsatisfiable;336;(with;inf)
200;http://lsdis.cs.uga.edu/projects/semdis/opus#Publishing_Organization;331;(no;inf)
200;http://lsdis.cs.uga.edu/projects/semdis/opus#Publishing_Organization;331;(with;inf)
546;http://sw.opencyc.org/2008/06/10/concept/en/ProductType;330;(with;inf)
650;http://sw.opencyc.org/2008/06/10/concept/en/Athlete;325;(with;inf)
304;http://sw.opencyc.org/2008/06/10/concept/en/AnimalBodyPartType;324;(no;inf)
936;http://sw.opencyc.org/2008/06/10/concept/en/InternationalOrganization;323;(with;inf)
789;http://umbel.org/umbel/sc/County;322;(no;inf)
789;http://umbel.org/umbel/sc/County;322;(with;inf)
845;http://umbel.org/umbel/sc/Event;320;(no;inf)
845;http://umbel.org/umbel/sc/Event;320;(with;inf)
950;http://sw.opencyc.org/2008/06/10/concept/en/LandTopographicalFeature;317;(with;inf)
278;http://sw.opencyc.org/2008/06/10/concept/en/AccomplishmentType;316;(with;inf)
303;http://umbel.org/umbel/ac/AnimalBodyPartType;315;(no;inf)
303;http://umbel.org/umbel/ac/AnimalBodyPartType;315;(with;inf)
708;http://sw.opencyc.org/2008/06/10/concept/en/BodyOfWater;314;(with;inf)
1025;http://umbel.org/umbel/sc/Neighborhood;309;(no;inf)
1025;http://umbel.org/umbel/sc/Neighborhood;309;(with;inf)
324;http://sw.opencyc.org/2008/06/10/concept/en/ArtifactTypeByFunction;301;(with;inf)
1193;http://umbel.org/umbel/sc/Star;298;(no;inf)
1193;http://umbel.org/umbel/sc/Star;298;(with;inf)
324;http://sw.opencyc.org/2008/06/10/concept/en/ArtifactTypeByFunction;297;(no;inf)
500;http://sw.opencyc.org/2008/06/10/concept/en/MilitaryOrganizationConcept;297;(no;inf)
500;http://sw.opencyc.org/2008/06/10/concept/en/MilitaryOrganizationConcept;297;(with;inf)
1149;http://umbel.org/umbel/sc/ScientificFieldOfStudy;295;(no;inf)
1149;http://umbel.org/umbel/sc/ScientificFieldOfStudy;295;(with;inf)
1277;http://rdfs.org/sioc/types#Tag;293;(with;inf)
846;http://sw.opencyc.org/2008/06/10/concept/en/Event;292;(with;inf)
858;http://sw.opencyc.org/2008/06/10/concept/en/FieldOfStudy;288;(no;inf)
899;http://umbel.org/umbel/sc/Highway;286;(no;inf)
899;http://umbel.org/umbel/sc/Highway;286;(with;inf)
1185;http://umbel.org/umbel/sc/SportsLeague;283;(no;inf)
1185;http://umbel.org/umbel/sc/SportsLeague;283;(with;inf)
278;http://sw.opencyc.org/2008/06/10/concept/en/AccomplishmentType;280;(no;inf)
410;http://sw.opencyc.org/2008/06/10/concept/en/CollectionType;279;(no;inf)
729;http://umbel.org/umbel/sc/CapitalCityOfRegion;273;(no;inf)
729;http://umbel.org/umbel/sc/CapitalCityOfRegion;273;(with;inf)
323;http://umbel.org/umbel/ac/ArtifactTypeByFunction;270;(no;inf)
323;http://umbel.org/umbel/ac/ArtifactTypeByFunction;270;(with;inf)
788;http://sw.opencyc.org/2008/06/10/concept/en/Country;269;(with;inf)
1240;http://umbel.org/umbel/sc/Volcano;268;(no;inf)
1240;http://umbel.org/umbel/sc/Volcano;268;(with;inf)
438;http://sw.opencyc.org/2008/06/10/concept/en/DurativeEventType;267;(no;inf)
522;http://sw.opencyc.org/2008/06/10/concept/en/OrganizationOfPeopleOnly;261;(with;inf)
397;http://umbel.org/umbel/ac/ChemicalCompoundTypeByChemicalSpecies;253;(no;inf)
397;http://umbel.org/umbel/ac/ChemicalCompoundTypeByChemicalSpecies;253;(with;inf)
633;http://umbel.org/umbel/sc/Architect;245;(no;inf)
633;http://umbel.org/umbel/sc/Architect;245;(with;inf)
221;http://psi.oasis-open.org/iso/3166/#country;240;(no;inf)
221;http://psi.oasis-open.org/iso/3166/#country;240;(with;inf)
1323;http://www.schemaweb.info/schemas/meta/rdf/Schema;240;(no;inf)
1323;http://www.schemaweb.info/schemas/meta/rdf/Schema;240;(with;inf)
839;http://umbel.org/umbel/sc/Engineer;239;(no;inf)
839;http://umbel.org/umbel/sc/Engineer;239;(with;inf)
713;http://umbel.org/umbel/sc/Bridge;237;(no;inf)
713;http://umbel.org/umbel/sc/Bridge;237;(with;inf)
942;http://sw.opencyc.org/2008/06/10/concept/en/IslandRegion;236;(with;inf)
205;http://www.aktors.org/ontology/portal#University;232;(no;inf)
205;http://www.aktors.org/ontology/portal#University;232;(with;inf)
1029;http://umbel.org/umbel/sc/NewspaperSeries;231;(no;inf)
1029;http://umbel.org/umbel/sc/NewspaperSeries;231;(with;inf)
62;http://linkedgeodata.org/ontology/Country;229;(no;inf)
62;http://linkedgeodata.org/ontology/Country;229;(with;inf)
204;http://swrc.ontoware.org/ontology#University;229;(no;inf)
204;http://swrc.ontoware.org/ontology#University;229;(with;inf)
878;http://sw.opencyc.org/2008/06/10/concept/en/GeographicalRegion;229;(no;inf)
940;http://sw.opencyc.org/2008/06/10/concept/en/Island;227;(with;inf)
548;http://sw.opencyc.org/2008/06/10/concept/en/ProductTypeByBrand;226;(with;inf)
370;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSubspecies;225;(no;inf)
940;http://sw.opencyc.org/2008/06/10/concept/en/Island;224;(no;inf)
730;http://sw.opencyc.org/2008/06/10/concept/en/CapitalCityOfRegion;223;(no;inf)
730;http://sw.opencyc.org/2008/06/10/concept/en/CapitalCityOfRegion;223;(with;inf)
1188;http://sw.opencyc.org/2008/06/10/concept/en/SportsOrganization;222;(with;inf)
1085;http://umbel.org/umbel/sc/Planet;215;(no;inf)
1085;http://umbel.org/umbel/sc/Planet;215;(with;inf)
3;http://aims.fao.org/aos/geopolitical.owl#self_governing;213;(no;inf)
3;http://aims.fao.org/aos/geopolitical.owl#self_governing;213;(with;inf)
528;http://sw.opencyc.org/2008/06/10/concept/en/Organization_Topic;213;(with;inf)
975;http://umbel.org/umbel/sc/MagazineSeries;213;(no;inf)
975;http://umbel.org/umbel/sc/MagazineSeries;213;(with;inf)
4;http://vivoweb.org/ontology/core#Country;212;(no;inf)
